design_range_nm,spec_energy_whkg,objective,converged,feasible,start_name,starts_tried,objective_value,mixed_objective_kg,doc_per_nmi,trip_doc_usd,MTOW_kg,MTOW_lb,fuel_burn_kg,fuel_burn_lb,fuel_mileage_lb_per_nmi,W_battery_kg,W_battery_lb,S_ref_m2,S_ref_ft2,cruise_hybridization,climb_hybridization,descent_hybridization,electric_percent,electric_energy_frac,battery_energy_frac,engine_rating_hp,motor_rating_hp,generator_rating_hp,W_fuel_max_kg,OEW_kg,MTOW_margin_lb,rotate_range_ft,Vstall_kn,SOC_final,engineoutclimb_gamma,max_constraint_violation,n_iter,wall_time_s,error
400.0,550.0,fuel,True,True,upstream,"high=OK(98.703),upstream=OK(98.703)",98.70324516508721,98.70324516508721,0.41131291646109897,164.52516658443957,5700.0,12566.34894426,41.70324516508721,91.93991769342274,0.22984979423355686,1760.3278044502574,3880.8584994745643,34.036686103000335,366.36784009436434,0.9100304456882411,0.933353372218437,0.7949190467594932,91.00304456882411,0.8965115572350798,0.6602869239448432,92.74304899647532,652.4727598710797,89.96075752657678,500.00000000000006,3444.3765797828214,1.3268168004287872e-06,4452.099737535335,81.64146868252013,-1.6760340337818036e-09,0.030616896768283594,1.6760340337818036e-09,76.0,362.4451901912689,
400.0,600.0,fuel,True,True,upstream,"upstream=OK(56.016),high=OK(56.016)",56.01590214323245,56.01590214323245,0.32442906113995423,129.77162445598168,5569.167112315294,12277.911800394879,0.3242310200795142,0.714807041556587,0.0017870176038914676,1758.7973899352214,3877.4845130139847,33.255437343350266,357.9585484323254,0.999,0.999,1.0,99.9,0.9991780005308769,0.9963435254279498,1.360513255559955,637.6329637096861,1.3196978579046257,500.0,3356.4531213599853,1.5916157281026244e-11,4452.099737532852,81.64146868250549,5.273559366969494e-16,0.03060607423539593,6.128875185103151e-12,108.0,419.4814169406891,
400.0,650.0,fuel,True,True,upstream,"upstream=OK(52.287),high=OK(52.287)",52.28653934605906,52.28653934605906,0.2950880895731675,118.03523582926701,5198.3481937648,11460.396023967049,0.30305740841105683,0.6681272182870975,0.0016703180457177439,1518.1990149878382,3347.0558928366654,31.04114837285484,334.12414031720425,0.999,0.999,1.0,99.9,0.9991784337784817,0.9963452418008052,1.2697250734128038,595.5542526966027,1.2316340473192338,500.0000080104576,3226.2537512529866,2.5477493181824684e-07,4452.099737408025,81.64146868251983,1.7736970225890047e-10,0.03057449435400273,6.022869050871084e-07,72.0,448.49220037460327,
400.0,700.0,fuel,True,True,high,"high=OK(49.464),upstream=OK(49.464)",49.464239729104726,49.464239729104726,0.27288774971704316,109.15509988681727,4917.712556563755,10841.700349710367,0.2871141634671719,0.6329783798189103,0.0015824459495472757,1335.9736874283835,2945.3178134341765,29.365375198702765,316.086267991906,0.999,0.999,1.0,99.9,0.9991787266883323,0.9963462827802182,1.2032182439396468,563.6225711452432,1.167121701232806,500.0000001096944,3127.8593849626645,2.0370862330310047e-08,4452.0997375406905,81.64146868250504,-4.1147640850169864e-13,0.030538373682045376,3.9463667733356614e-09,87.0,468.22232842445374,
400.0,750.0,fuel,True,True,high,"upstream=OK(47.252),high=OK(47.252)",47.25157773096675,47.25157773096675,0.25548704667931793,102.19481867172718,4697.691173291976,10356.636230869675,0.2746659980469939,0.6055348727336773,0.0015138371818341934,1193.048421029182,2630.2215379037057,28.051550854422683,301.9443804467828,0.999,0.999,1.0,99.9,0.9991789278584613,0.996346895524318,1.1510023260047977,538.5260281655094,1.1164722857231295,500.0000010453532,3050.77571615425,2.4360406314372085e-07,4452.099737310877,81.64146868353242,-4.925532204325123e-12,0.030500275316672234,8.190405282629106e-08,67.0,276.82057094573975,
400.0,800.0,fuel,True,True,upstream,"upstream=OK(45.47),high=FEAS(45.47)",45.47005156905936,45.47005156905936,0.24148049804511998,96.592199218048,4520.537517151382,9966.079273007543,0.26467639754553673,0.5835115734854203,0.0014587789337135507,1077.9246615425102,2376.4170934327267,26.99370464704794,290.55781863594495,0.999,0.999,1.0,99.9,0.9991790676623101,0.9963473040372786,1.1089060905807704,518.3231871491678,1.0756389078537592,500.0,2988.7558092113195,1.5006662579253316e-11,4452.099737532831,81.6414686825055,1.9984014443252818e-15,0.03047129334648728,7.143396984992154e-12,77.0,281.7444670200348,
450.0,250.0,fuel,True,True,upstream,"upstream=OK(345.41),high=FAIL",345.4104497529282,345.4104497529282,0.7001764553688542,315.0794049159844,4000.0,8818.4904872,305.4104497529282,673.3147864594176,1.496255081020928,162.6271277538271,358.53144476444584,23.885393756605257,257.1002386639367,0.001,0.14988373516355966,0.01,0.1,0.04161974993681412,0.011022235274229268,837.2648115526563,459.11128371517685,812.1468672060726,500.0,3078.3700526160055,-2.7064243113272823e-07,4452.099737500864,81.64146868232567,8.070569178231235e-09,0.030427799454643033,2.7064243113272823e-07,65.0,200.9885241985321,
450.0,300.0,fuel,True,True,high,"high=OK(338.88),upstream=FAIL",338.8836430002475,338.8836430002475,0.6859939535423898,308.6972790940754,4030.469561258722,8885.6643712273,298.57894738766026,658.2539018040678,1.462786448453484,219.0783844546982,482.9851623162251,24.067338123537613,259.0586715304215,0.001000000807747266,0.2598282933598011,0.010000000222039888,0.10000008077472661,0.07059545668598342,0.018095267332272968,734.3669436540642,462.57270199819527,712.3359353444364,500.0,3059.219859226262,4.1910266190825496e-07,4452.09973754053,81.64146868254876,-7.773957096113282e-09,0.030428662472589303,7.773957096113282e-09,67.0,251.80865931510925,
450.0,350.0,fuel,True,True,upstream,"high=OK(331.06),upstream=OK(330.74)",330.74166484639557,330.74166484639557,0.7601905026473413,342.0857261913036,5700.0,12566.34894426,273.74166484639557,603.4970668495575,1.3411045929990169,1368.350955672317,3016.6974714368394,34.03668610302267,366.36784009460473,0.41652437482847465,0.5681268901743007,0.010000000436928213,41.65243748284747,0.39293762940754645,0.127759944164687,599.6167097234145,652.4727598717302,581.6282084317485,500.0,3604.3150089553624,1.1594665920711122e-06,4452.099737509363,81.64146868249335,-2.98550272264525e-09,0.030616896768401264,2.98550272264525e-09,126.0,283.17891669273376,
450.0,400.0,fuel,True,True,high,"upstream=OK(295.72),high=OK(295.72)",295.7237506119447,295.7237506119447,0.700520466796717,315.23421005852265,5699.999999999989,12566.348944259977,238.7237506119448,526.2957809600351,1.1695461799111893,1434.2913475503688,3162.071151061549,34.036686103001664,366.36784009437866,0.5179442523664503,0.6429714898471444,0.01000000022677682,51.794425236645026,0.47135534484257957,0.1675016751867772,495.7017594542588,652.4727598710768,480.83070667060144,500.0,3573.392531561712,6.083937478251755e-07,4452.099737534959,81.64146868251848,-1.297570289063299e-09,0.03061689676828435,1.297570289063299e-09,59.0,192.88118028640747,
