design_range_nm,spec_energy_whkg,converged,run_id,objective_value,MTOW_kg,MTOW_lb,fuel_burn_kg,fuel_burn_lb,fuel_mileage_lb_per_nmi,W_battery_kg,S_ref_m2,cruise_hybridization,climb_hybridization,descent_hybridization,electric_percent,engine_rating_hp,motor_rating_hp,generator_rating_hp,MTOW_margin_lb,rotate_range_ft,Vstall_kn,SOC_final,doc_per_nmi,wall_time_s,error
500.0,450.0,True,retry-warm-start,0.6778137577078838,5696.024768357711,12557.570124816775,271.07440912267765,597.6160638400376,1.195232127680075,1407.0928783720715,34.01294860975013,0.5008938801556121,0.6362727216401791,0.017025129189317905,50.08938801556121,514.9125844653512,665.183010507696,499.4654711917182,818.7217709935162,4451.804522213103,81.64146868250558,-7.283102940180974e-12,0.6778137577078838,24.143271420965903,
500.0,500.0,True,retry-warm-start,0.6211465711627169,5696.206348476746,12557.970439978802,233.28931536593785,514.3142904420539,1.0286285808841078,1470.984330658667,34.01403288791184,0.5859944442390459,0.6981320023957157,0.07270314019583958,58.599444423904586,427.3543872355509,665.2041724570707,414.534107649794,817.5995550745852,4451.804274907228,81.64146868250398,-7.0800171281248936e-12,0.6211465711627169,21.977135243010707,
500.0,550.0,True,retry-warm-start,0.562173512964287,5696.310361401453,12558.19974895287,193.29445523801687,426.1408219068367,0.8522816438136734,1533.4672551150645,34.014653985327556,0.6570769421096875,0.7498511441315695,0.23499667363283602,65.70769421096875,354.14190858984523,665.219296600971,343.5180033989152,815.7943130791832,4451.707532051138,81.64146868250383,-8.425010689094847e-12,0.562173512964287,23.20792013796745,
500.0,600.0,True,retry-warm-start,0.46046208562896995,5600.192247717294,12346.2958331625,107.89058987618529,237.85775225283558,0.4757155045056712,1748.387818735109,33.440699237206715,0.7734440778573445,0.683299932738723,1.0,77.34440778573445,441.003047556383,985.3673738704554,430.20336174177635,1.0753865353763103e-08,1918.2255923935184,81.64146868250539,4.92828000631107e-11,0.46046208562896995,37.64064059895463,
500.0,650.0,True,retry-warm-start,0.3847625071654709,5603.1779463910125,12352.878164172553,56.49035769479102,124.53977238109017,0.24907954476218036,1829.2032959110416,33.458527884321725,0.9135662381735258,0.7515774313484727,0.9999999999999977,91.35662381735258,346.10752580227035,987.5311790019905,337.1499584052281,2.488118116161786e-05,1915.3135974197153,81.64146868250538,7.678681496203765e-08,0.3847625071654709,36.62002242403105,
500.0,700.0,True,retry-warm-start,0.3020335917233748,5606.938548302913,12361.168862359566,0.4312554884507104,0.950754474948205,0.00190150894989641,1918.5020781432424,33.48098374867852,0.9989999999999998,0.999,0.9999999999999988,99.89999999999998,238.2928374709384,988.388604091169,232.37332988411364,4.026049288075228,1915.0306753322345,81.64146868250539,-2.2148172185154635e-11,0.3020335917233748,45.51025347399991,
500.0,750.0,True,retry-warm-start,0.27137354837126954,5573.233637395693,12286.862341675293,0.42838113213644335,0.9444176115306456,0.0018888352230612912,1780.1551680949553,33.27971998154185,0.999,0.999,0.9999999999999998,99.9,2.2058576242342363,667.4291153897545,3.7458264234134795,753.9111851625012,3987.422982611882,81.64146868250538,-7.651157485355498e-12,0.27137354837126954,34.86426722398028,
500.0,800.0,True,retry-warm-start,0.25125649866982097,5267.127761434683,11612.015205414129,0.40548976631459477,0.8939508486124819,0.0017879016972249637,1580.0013531150985,31.451855136915068,0.999,0.9989999999999998,1.0,99.9,2.615296037469901,628.8499554527247,3.2916571610394336,728.0091155597011,4036.7691234810327,81.64146868250539,-2.36455577340422e-11,0.25125649866982097,35.338875867950264,
550.0,250.0,True,retry-warm-start,0.6830243236897577,4053.8995761004758,8937.30808346263,366.51851219089605,808.0340423462932,1.4691528042659876,361.13982167937945,24.207246906117394,0.001,0.02520536558995589,0.5796569635898808,0.1,991.1897321844965,570.1634380339214,963.0600730937977,5.4658357839798555e-09,2543.846562201779,81.641468682505,-2.3152491035460798e-10,0.6830243236897577,82.29150439699879,
550.0,300.0,True,retry-warm-start,0.6892447072241116,4184.215382525122,9224.604916622533,386.28457121319343,851.6106913880304,1.5483830752509644,240.83864663731376,24.985407993325733,0.001,0.2681398346637281,0.014237340213504162,0.1,767.4658765927912,489.4506075101281,744.4425349573257,657.3518669218654,4451.840430862231,81.64146868263374,-1.8104202512136958e-10,0.6892447072241116,25.481898839003406,
550.0,350.0,True,retry-warm-start,0.6767027694712054,4114.57857259652,9071.082212717738,380.2462351492289,838.2984549346929,1.524179008972169,203.06333168476934,24.56958233710767,0.0010000000000000085,0.2686084446331146,0.013374099397340054,0.10000000000000085,754.5368364944932,481.3352256379864,731.900948369248,655.2032113289697,4451.804145619158,81.64146868254498,-2.0269468048450534e-10,0.6767027694712054,25.726559344970156,
550.0,400.0,True,retry-warm-start,0.6676152052896323,4063.6924445804057,8958.897637170852,375.8601028919707,828.6287000376964,1.5065976364321751,175.34069359411893,24.265723536009393,0.001,0.2681903121330883,0.013498941214746171,0.1,745.869507115983,475.3990963409882,723.4936003951318,653.3730934888995,4451.789988051592,81.64146868253897,-2.2312716604910854e-10,0.6676152052896323,23.357163248001598,
