fig,design_range_nm,spec_energy_whkg,source,metric,value,ref,ref_value,ref_halfwidth,err,rel_err,tol,within_tol
5,700.0,400.0,lane_b,MTOW_lb,9498.453934362942,truth,9498.465230159027,0.0,-0.011295796084596077,-1.1892232914355743e-06,94.98465230159027,True
5,700.0,500.0,lane_b,MTOW_lb,9345.923251238357,truth,9345.934352674602,0.0,-0.011101436244643992,-1.1878358894599985e-06,93.45934352674601,True
5,700.0,550.0,lane_b,MTOW_lb,12566.333999999766,truth,12566.34894426,0.0,-0.014944260234187823,-1.1892284943284178e-06,125.66348944260001,True
5,700.0,600.0,lane_b,MTOW_lb,12566.333999970464,truth,12566.348944257867,0.0,-0.014944287402613554,-1.1892306563269736e-06,125.66348944257867,True
5,700.0,650.0,lane_b,MTOW_lb,12566.334,truth,12566.348944259998,0.0,-0.0149442599977192,-1.1892284755108105e-06,125.66348944259998,True
5,700.0,700.0,lane_b,MTOW_lb,12566.334,truth,12566.348944200554,0.0,-0.014944200553145492,-1.1892237450594058e-06,125.66348944200554,True
5,700.0,750.0,lane_b,MTOW_lb,12566.334,truth,12566.34894426,0.0,-0.01494425999953819,-1.1892284756555612e-06,125.66348944260001,True
5,700.0,800.0,lane_b,MTOW_lb,12566.333999999955,truth,12566.3489442598,0.0,-0.01494425984492409,-1.1892284633517597e-06,125.663489442598,True
5,750.0,250.0,lane_b,MTOW_lb,9819.257287015846,truth,9819.268939468122,0.0,-0.011652452276393888,-1.1866924460697236e-06,98.19268939468122,True
5,750.0,300.0,lane_b,MTOW_lb,9756.966275316216,truth,9756.977861721949,0.0,-0.011586405733396532,-1.18749943861733e-06,97.5697786172195,True
5,750.0,350.0,lane_b,MTOW_lb,9695.340328253473,truth,9695.351933563037,0.0,-0.011605309564401978,-1.1969972460955353e-06,96.95351933563038,True
5,750.0,400.0,lane_b,MTOW_lb,9688.4023737276,truth,9688.413895576517,0.0,-0.011521848917254829,-1.1892399562445832e-06,96.88413895576518,True
5,750.0,450.0,lane_b,MTOW_lb,9588.144006019906,truth,9588.155411836004,0.0,-0.01140581609797664,-1.1895735527916916e-06,95.88155411836004,True
5,750.0,500.0,lane_b,MTOW_lb,9528.4818118105,truth,9528.49316849361,0.0,-0.01135668310962501,-1.1918655876436364e-06,95.2849316849361,True
5,750.0,700.0,lane_b,MTOW_lb,12566.334,truth,12566.348943001483,0.0,-0.014943001482606633,-1.1891283260066376e-06,125.66348943001483,True
5,750.0,750.0,lane_b,MTOW_lb,12566.334,truth,12566.34894426,0.0,-0.01494425999953819,-1.1892284756555612e-06,125.66348944260001,True
5,750.0,800.0,lane_b,MTOW_lb,12566.334,truth,12566.34894426,0.0,-0.01494425999953819,-1.1892284756555612e-06,125.66348944260001,True
5,800.0,250.0,lane_b,MTOW_lb,10020.015035778562,truth,10020.026944344772,0.0,-0.01190856620996783,-1.1884764657932317e-06,100.20026944344772,True
5,800.0,300.0,lane_b,MTOW_lb,9955.31423474758,truth,9955.326062970305,0.0,-0.011828222724943771,-1.188130117499603e-06,99.55326062970306,True
5,800.0,350.0,lane_b,MTOW_lb,9891.320878698822,truth,9891.332644329716,0.0,-0.011765630893933121,-1.1894889512868482e-06,98.91332644329715,True
5,800.0,400.0,lane_b,MTOW_lb,9885.158350964752,truth,9885.170108186063,0.0,-0.011757221311199828,-1.1893797661067552e-06,98.85170108186063,True
5,800.0,450.0,lane_b,MTOW_lb,9780.64909651662,truth,9780.660368715604,0.0,-0.011272198984443094,-1.1524987638358572e-06,97.80660368715604,True
5,800.0,500.0,lane_b,MTOW_lb,9717.372577025635,truth,9717.384104334813,0.0,-0.011527309177836287,-1.1862564095510116e-06,97.17384104334813,True
5,800.0,600.0,lane_b,MTOW_lb,12566.310312047395,truth,12566.32502461508,0.0,-0.014712567684910027,-1.1707931838537408e-06,125.66325024615081,True
5,800.0,650.0,lane_b,MTOW_lb,12566.334,truth,12566.348944216339,0.0,-0.014944216338335536,-1.1892250012055897e-06,125.6634894421634,True
5,800.0,700.0,lane_b,MTOW_lb,12566.334,truth,12566.34894426,0.0,-0.01494425999953819,-1.1892284756555612e-06,125.66348944260001,True
5,800.0,750.0,lane_b,MTOW_lb,12566.334,truth,12566.34894426,0.0,-0.01494425999953819,-1.1892284756555612e-06,125.66348944260001,True
5,800.0,800.0,lane_b,MTOW_lb,12566.334,truth,12566.348944259935,0.0,-0.014944259934054571,-1.1892284704445374e-06,125.66348944259936,True
5,300.0,250.0,lane_b,fuel_mileage_lb_per_nmi,1.1663832404161183,truth,1.1663846286120194,0.0,-1.3881959011197154e-06,-1.1901699208533364e-06,0.023327692572240388,True
5,300.0,300.0,lane_b,fuel_mileage_lb_per_nmi,0.9000054074995946,truth,0.9000064771169156,0.0,-1.0696173210478221e-06,-1.1884551369832789e-06,0.02,True
5,300.0,350.0,lane_b,fuel_mileage_lb_per_nmi,0.6093646336580714,truth,0.6093653624780779,0.0,-7.288200065680428e-07,-1.1960312342076422e-06,0.02,True
5,300.0,400.0,lane_b,fuel_mileage_lb_per_nmi,0.2860320889544651,truth,0.28603242775212573,0.0,-3.3879766064837114e-07,-1.1844729050860328e-06,0.02,True
5,300.0,450.0,lane_b,fuel_mileage_lb_per_nmi,0.0016377646151428,truth,0.001637766562962415,0.0,-1.9478196150186228e-09,-1.1893145574393579e-06,0.02,True
5,300.0,500.0,lane_b,fuel_mileage_lb_per_nmi,0.0015022915483207,truth,0.0015022933349684339,0.0,-1.7866477338389364e-09,-1.1892802106297552e-06,0.02,True
5,300.0,550.0,lane_b,fuel_mileage_lb_per_nmi,0.0014077220287495,truth,0.0014077237728646246,0.0,-1.7441151244600162e-09,-1.2389611925859983e-06,0.02,True
5,300.0,600.0,lane_b,fuel_mileage_lb_per_nmi,0.0013379432123811,truth,0.0013379448034788388,0.0,-1.591097738805336e-09,-1.1892102982636242e-06,0.02,True
5,300.0,650.0,lane_b,fuel_mileage_lb_per_nmi,0.0012934806694487,truth,0.001284321922638457,0.0,9.1587468102432e-06,0.0071311924594636335,0.02,True
5,300.0,700.0,lane_b,fuel_mileage_lb_per_nmi,0.0012417998486045,truth,0.0012418013257724449,0.0,-1.477167944820973e-09,-1.189536453347013e-06,0.02,True
5,300.0,750.0,lane_b,fuel_mileage_lb_per_nmi,0.0012072419111583,truth,0.0012072433469194138,0.0,-1.435761113732087e-09,-1.189288901360106e-06,0.02,True
5,300.0,800.0,lane_b,fuel_mileage_lb_per_nmi,0.0011923870394468,truth,0.001192388450933326,0.0,-1.4114865259668569e-09,-1.1837472300759327e-06,0.02,True
5,350.0,250.0,lane_b,fuel_mileage_lb_per_nmi,1.4070955847649107,truth,1.4070972572454696,0.0,-1.6724805589340974e-06,-1.1886033821202534e-06,0.02814194514490939,True
5,350.0,300.0,lane_b,fuel_mileage_lb_per_nmi,1.1603997601122644,truth,1.1604011395107265,0.0,-1.3793984621202071e-06,-1.1887255321912378e-06,0.02320802279021453,True
5,350.0,350.0,lane_b,fuel_mileage_lb_per_nmi,0.9293658024434268,truth,0.9293669052422001,0.0,-1.1027987733003286e-06,-1.1866129158245965e-06,0.02,True
5,350.0,400.0,lane_b,fuel_mileage_lb_per_nmi,0.6796598643541264,truth,0.6796606669962879,0.0,-8.026421615126011e-07,-1.180945434226496e-06,0.02,True
5,350.0,450.0,lane_b,fuel_mileage_lb_per_nmi,0.4040537917668327,truth,0.40405428026026763,0.0,-4.884934349247416e-07,-1.208979730669066e-06,0.02,True
5,350.0,500.0,lane_b,fuel_mileage_lb_per_nmi,0.0907266899427855,truth,0.09072680214224489,0.0,-1.1219945939000553e-07,-1.236673802456908e-06,0.02,True
5,350.0,550.0,lane_b,fuel_mileage_lb_per_nmi,0.001654664451438,truth,0.0016546664192225267,0.0,-1.967784526686958e-09,-1.1892333728580504e-06,0.02,True
5,350.0,600.0,lane_b,fuel_mileage_lb_per_nmi,0.0015480623800694,truth,0.0015480642186817407,0.0,-1.8386123407185956e-09,-1.1876847992031442e-06,0.02,True
5,350.0,650.0,lane_b,fuel_mileage_lb_per_nmi,0.0014685340057582,truth,0.0014685357520999502,0.0,-1.7463417502448092e-09,-1.1891721040823193e-06,0.02,True
5,350.0,700.0,lane_b,fuel_mileage_lb_per_nmi,0.0014069246185027,truth,0.0014069262918626128,0.0,-1.6733599128744558e-09,-1.1893728353452795e-06,0.02,True
5,350.0,750.0,lane_b,fuel_mileage_lb_per_nmi,0.001357770998978,truth,0.0013577726244407248,0.0,-1.6254627247056647e-09,-1.1971538499498053e-06,0.02,True
5,350.0,800.0,lane_b,fuel_mileage_lb_per_nmi,0.0013176219862731,truth,0.0013176235542492476,0.0,-1.5679761475751591e-09,-1.1900031253376894e-06,0.02,True
5,400.0,250.0,lane_b,fuel_mileage_lb_per_nmi,1.453140821532248,truth,1.453142549403031,0.0,-1.7278707828971562e-06,-1.1890580064612292e-06,0.02906285098806062,True
5,400.0,300.0,lane_b,fuel_mileage_lb_per_nmi,1.420508647147332,truth,1.4205103401800383,0.0,-1.6930327062514294e-06,-1.1918482100150367e-06,0.028410206803600766,True
5,400.0,350.0,lane_b,fuel_mileage_lb_per_nmi,1.1621864153070691,truth,1.1621877931070173,0.0,-1.3777999481323633e-06,-1.1855226464295619e-06,0.023243755862140347,True
5,400.0,400.0,lane_b,fuel_mileage_lb_per_nmi,0.9578184908690074,truth,0.9578196340722818,0.0,-1.143203274378557e-06,-1.193547546648313e-06,0.02,True
5,400.0,450.0,lane_b,fuel_mileage_lb_per_nmi,0.7388291678962031,truth,0.7388300553353939,0.0,-8.874391907998103e-07,-1.2011411614771882e-06,0.02,True
5,400.0,500.0,lane_b,fuel_mileage_lb_per_nmi,0.4982745326881597,truth,0.49827513863253264,0.0,-6.059443729555802e-07,-1.216083898182308e-06,0.02,True
5,400.0,550.0,lane_b,fuel_mileage_lb_per_nmi,0.2298495192017726,truth,0.22984979423355686,0.0,-2.750317842636907e-07,-1.1965718097803609e-06,0.02,True
5,400.0,600.0,lane_b,fuel_mileage_lb_per_nmi,0.0017870154795724,truth,0.0017870176038914676,0.0,-2.1243190676586282e-09,-1.1887510582059415e-06,0.02,True
5,400.0,650.0,lane_b,fuel_mileage_lb_per_nmi,0.0016703160593195,truth,0.0016703180457177439,0.0,-1.9863982438084182e-09,-1.1892335408223725e-06,0.02,True
5,400.0,700.0,lane_b,fuel_mileage_lb_per_nmi,0.0015824440670128,truth,0.0015824459495472757,0.0,-1.8825344757448376e-09,-1.1896358774739918e-06,0.02,True
5,400.0,750.0,lane_b,fuel_mileage_lb_per_nmi,0.0015138353815143,truth,0.0015138371818341934,0.0,-1.8003198933806003e-09,-1.1892427501346605e-06,0.02,True
5,400.0,800.0,lane_b,fuel_mileage_lb_per_nmi,0.0014587771988921,truth,0.0014587789337135507,0.0,-1.7348214507734855e-09,-1.1892284777908228e-06,0.02,True
5,450.0,250.0,lane_b,fuel_mileage_lb_per_nmi,1.496253301008862,truth,1.496255081020928,0.0,-1.7800120661881635e-06,-1.1896447930346354e-06,0.029925101620418563,True
5,450.0,300.0,lane_b,fuel_mileage_lb_per_nmi,1.462784710066397,truth,1.462786448453484,0.0,-1.7383870869469575e-06,-1.1884079790217153e-06,0.02925572896906968,True
5,450.0,350.0,lane_b,fuel_mileage_lb_per_nmi,1.3411029951109943,truth,1.3411045929990169,0.0,-1.59788802256422e-06,-1.191471590587112e-06,0.026822091859980336,True
5,450.0,400.0,lane_b,fuel_mileage_lb_per_nmi,1.1695447898316509,truth,1.1695461799111893,0.0,-1.390079538365896e-06,-1.1885631899301772e-06,0.023390923598223784,True
5,450.0,450.0,lane_b,fuel_mileage_lb_per_nmi,0.98604490570561,truth,0.9860460908017651,0.0,-1.1850961550985417e-06,-1.2018668966426577e-06,0.02,True
5,450.0,500.0,lane_b,fuel_mileage_lb_per_nmi,0.7910148877797852,truth,0.7910158369600765,0.0,-9.491802912542369e-07,-1.199951059010394e-06,0.02,True
5,450.0,550.0,lane_b,fuel_mileage_lb_per_nmi,0.5774325901506084,truth,0.5774332647143953,0.0,-6.745637868288412e-07,-1.1682108185479888e-06,0.02,True
5,450.0,600.0,lane_b,fuel_mileage_lb_per_nmi,0.3409918987884214,truth,0.34099231537885866,0.0,-4.165904372577245e-07,-1.2217003682176025e-06,0.02,True
5,450.0,650.0,lane_b,fuel_mileage_lb_per_nmi,0.0694776578358628,truth,0.06947774001786003,0.0,-8.218199723519781e-08,-1.1828536336108804e-06,0.02,True
5,450.0,700.0,lane_b,fuel_mileage_lb_per_nmi,0.0017790306520552,truth,0.0017790327706744935,0.0,-2.1186192934556647e-09,-1.1908826685932391e-06,0.02,True
5,450.0,750.0,lane_b,fuel_mileage_lb_per_nmi,0.0016839605098468,truth,0.0016839625734546,0.0,-2.0636078000482033e-09,-1.2254475441308486e-06,0.02,True
5,500.0,250.0,lane_b,fuel_mileage_lb_per_nmi,1.5289988178272915,truth,1.5290006014201405,0.0,-1.7835928489695618e-06,-1.1665089257080444e-06,0.03058001202840281,True
5,500.0,300.0,lane_b,fuel_mileage_lb_per_nmi,1.5009173789487684,truth,1.5009191805492228,0.0,-1.8016004543763842e-06,-1.2003314220537409e-06,0.030018383610984457,True
5,500.0,350.0,lane_b,fuel_mileage_lb_per_nmi,1.477762590254824,truth,1.4777643187598377,0.0,-1.728505013787185e-06,-1.1696756998692272e-06,0.029555286375196756,True
5,500.0,400.0,lane_b,fuel_mileage_lb_per_nmi,1.3354807353213525,truth,1.3354823260313102,0.0,-1.59070995775501e-06,-1.191112698946879e-06,0.026709646520626205,True
5,500.0,450.0,lane_b,fuel_mileage_lb_per_nmi,1.181187017528204,truth,1.1811884306850933,0.0,-1.4131568892850055e-06,-1.1963856507342945e-06,0.023623768613701867,True
5,500.0,500.0,lane_b,fuel_mileage_lb_per_nmi,1.0144960598817605,truth,1.0144972702008095,0.0,-1.2103190489831661e-06,-1.1930234654486508e-06,0.02028994540401619,True
5,500.0,550.0,lane_b,fuel_mileage_lb_per_nmi,0.8387349162610038,truth,0.8387359243653443,0.0,-1.0081043404497336e-06,-1.201932945953814e-06,0.02,True
5,500.0,600.0,lane_b,fuel_mileage_lb_per_nmi,0.6466408549791426,truth,0.6466416426559248,0.0,-7.876767822434516e-07,-1.2181040166362606e-06,0.02,True
5,500.0,650.0,lane_b,fuel_mileage_lb_per_nmi,0.4349164771304417,truth,0.43491700403233596,0.0,-5.269018942821724e-07,-1.211499871002968e-06,0.02,True
5,500.0,700.0,lane_b,fuel_mileage_lb_per_nmi,0.1972371603231951,truth,0.19723738997730147,0.0,-2.2965410637065808e-07,-1.1643538093719816e-06,0.02,True
5,500.0,750.0,lane_b,fuel_mileage_lb_per_nmi,0.001877123504113,truth,0.0018771257399016856,0.0,-2.235788685699819e-09,-1.1910702827062176e-06,0.02,True
5,500.0,800.0,lane_b,fuel_mileage_lb_per_nmi,0.0017758178167632,truth,0.0017758199286189076,0.0,-2.111855707453633e-09,-1.1892285211012738e-06,0.02,True
5,550.0,250.0,lane_b,fuel_mileage_lb_per_nmi,1.5609261135298391,truth,1.5609279656023602,0.0,-1.8520725211246258e-06,-1.1865201738569104e-06,0.031218559312047204,True
5,550.0,300.0,lane_b,fuel_mileage_lb_per_nmi,1.5377423505452703,truth,1.5377442068177039,0.0,-1.8562724335424718e-06,-1.207139929588126e-06,0.030754884136354077,True
5,550.0,350.0,lane_b,fuel_mileage_lb_per_nmi,1.5134893969880667,truth,1.5134912290141114,0.0,-1.8320260446458292e-06,-1.2104636019854647e-06,0.03026982458028223,True
5,550.0,400.0,lane_b,fuel_mileage_lb_per_nmi,1.4958657122456611,truth,1.4958674933784466,0.0,-1.7811327854833081e-06,-1.190702246935378e-06,0.029917349867568933,True
5,550.0,450.0,lane_b,fuel_mileage_lb_per_nmi,1.3363355390284275,truth,1.3363371289420207,0.0,-1.589913593225134e-06,-1.1897548596018356e-06,0.026726742578840414,True
5,550.0,500.0,lane_b,fuel_mileage_lb_per_nmi,1.19632685511972,truth,1.1963282863013125,0.0,-1.4311815925704963e-06,-1.1963117556931464e-06,0.02392656572602625,True
5,550.0,550.0,lane_b,fuel_mileage_lb_per_nmi,1.0434987263359892,truth,1.0434999496625965,0.0,-1.2233266073469196e-06,-1.1723302983794756e-06,0.02086999899325193,True
5,550.0,600.0,lane_b,fuel_mileage_lb_per_nmi,0.88362789871021,truth,0.883628964097026,0.0,-1.0653868159904434e-06,-1.2056947647468239e-06,0.02,True
5,550.0,650.0,lane_b,fuel_mileage_lb_per_nmi,0.7091201222994381,truth,0.7091209738264433,0.0,-8.515270052411594e-07,-1.2008205040760363e-06,0.02,True
5,550.0,700.0,lane_b,fuel_mileage_lb_per_nmi,0.5172745978709364,truth,0.5172751551503211,0.0,-5.572793846386759e-07,-1.0773364602765998e-06,0.02,True
5,550.0,750.0,lane_b,fuel_mileage_lb_per_nmi,0.3037403692074077,truth,0.3037407757426485,0.0,-4.065352408044731e-07,-1.338428269337534e-06,0.02,True
5,550.0,800.0,lane_b,fuel_mileage_lb_per_nmi,0.0550616649578342,truth,0.05506172096334808,0.0,-5.600551388623698e-08,-1.0171406361148272e-06,0.02,True
5,600.0,250.0,lane_b,fuel_mileage_lb_per_nmi,1.592727840491991,truth,1.5927297345184606,0.0,-1.89402646966208e-06,-1.1891700321867302e-06,0.03185459469036921,True
5,600.0,300.0,lane_b,fuel_mileage_lb_per_nmi,1.5741581763153063,truth,1.5741600488267358,0.0,-1.8725114294682044e-06,-1.1895305250973928e-06,0.03148320097653472,True
5,600.0,350.0,lane_b,fuel_mileage_lb_per_nmi,1.5484792049421068,truth,1.548481042085489,0.0,-1.8371433823105576e-06,-1.1864164509475035e-06,0.03096962084170978,True
5,600.0,400.0,lane_b,fuel_mileage_lb_per_nmi,1.5300432305829348,truth,1.5300450465451088,0.0,-1.8159621739677334e-06,-1.1868684376765474e-06,0.030600900930902175,True
5,600.0,450.0,lane_b,fuel_mileage_lb_per_nmi,1.4921607261196344,truth,1.500425625987537,0.0,-0.008264899867902686,-0.005508370241585928,0.03000851251975074,True
5,600.0,500.0,lane_b,fuel_mileage_lb_per_nmi,1.3424109486375506,truth,1.3424125402009184,0.0,-1.591563367764337e-06,-1.1855992998442403e-06,0.02684825080401837,True
5,600.0,550.0,lane_b,fuel_mileage_lb_per_nmi,1.2144749010255471,truth,1.2144763608915838,0.0,-1.459866036723767e-06,-1.2020538923063396e-06,0.024289527217831678,True
5,600.0,600.0,lane_b,fuel_mileage_lb_per_nmi,1.0744709277621318,truth,1.0744722750919706,0.0,-1.3473298388078092e-06,-1.2539456531742367e-06,0.021489445501839413,True
5,600.0,650.0,lane_b,fuel_mileage_lb_per_nmi,0.9268257555175892,truth,0.9268268471734209,0.0,-1.0916558317308755e-06,-1.1778422636980573e-06,0.02,True
5,600.0,700.0,lane_b,fuel_mileage_lb_per_nmi,0.7670389422220825,truth,0.7670398765407976,0.0,-9.343187151733545e-07,-1.2180836273949046e-06,0.02,True
5,600.0,750.0,lane_b,fuel_mileage_lb_per_nmi,0.5916391654642295,truth,0.5916398380207438,0.0,-6.725565143694823e-07,-1.1367667813233046e-06,0.02,True
5,600.0,800.0,lane_b,fuel_mileage_lb_per_nmi,0.3972636402398444,truth,0.39726407389489077,0.0,-4.3365504637238317e-07,-1.0916039855321044e-06,0.02,True
5,650.0,250.0,lane_b,fuel_mileage_lb_per_nmi,1.6246952532353809,truth,1.624697199870366,0.0,-1.946634985205975e-06,-1.1981524836512897e-06,0.03249394399740732,True
5,650.0,300.0,lane_b,fuel_mileage_lb_per_nmi,1.6063623541408676,truth,1.6063642587487346,0.0,-1.9046078669759936e-06,-1.185663747560951e-06,0.03212728517497469,True
5,650.0,350.0,lane_b,fuel_mileage_lb_per_nmi,1.5831668180234395,truth,1.5831686937574816,0.0,-1.8757340420894053e-06,-1.1847973304964432e-06,0.031663373875149635,True
5,650.0,450.0,lane_b,fuel_mileage_lb_per_nmi,1.5492557753360314,truth,1.5492576177406572,0.0,-1.8424046257514703e-06,-1.189217728965129e-06,0.030985152354813143,True
5,650.0,500.0,lane_b,fuel_mileage_lb_per_nmi,1.4609122224413231,truth,1.4609139724683908,0.0,-1.7500270677039964e-06,-1.1978987816422305e-06,0.029218279449367817,True
5,650.0,550.0,lane_b,fuel_mileage_lb_per_nmi,1.3528709187604409,truth,1.3528725777843738,0.0,-1.6590239328984069e-06,-1.2262972582498665e-06,0.027057451555687475,True
5,650.0,600.0,lane_b,fuel_mileage_lb_per_nmi,1.2353291445419536,truth,1.2353305902650018,0.0,-1.4457230481657035e-06,-1.1703126754560239e-06,0.02470661180530004,True
5,650.0,650.0,lane_b,fuel_mileage_lb_per_nmi,1.1068765743476106,truth,1.1068778499290015,0.0,-1.2755813909581804e-06,-1.1524138738886138e-06,0.02213755699858003,True
5,650.0,700.0,lane_b,fuel_mileage_lb_per_nmi,0.9691541810974872,truth,0.9691552685642483,0.0,-1.0874667610849542e-06,-1.1220769224068483e-06,0.02,True
5,650.0,750.0,lane_b,fuel_mileage_lb_per_nmi,0.8219336628028209,truth,0.8219346102517912,0.0,-9.474489702787636e-07,-1.1527060163441986e-06,0.02,True
5,650.0,800.0,lane_b,fuel_mileage_lb_per_nmi,0.6604546104218348,truth,0.6604553938636722,0.0,-7.834418374041974e-07,-1.1862146099239994e-06,0.02,True
5,700.0,250.0,lane_b,fuel_mileage_lb_per_nmi,1.657054586547229,truth,1.6570565524008791,0.0,-1.9658536500877233e-06,-1.1863527815266376e-06,0.03314113104801758,True
5,700.0,300.0,lane_b,fuel_mileage_lb_per_nmi,1.6388520233429695,truth,1.6388539522254746,0.0,-1.9288825050534086e-06,-1.176970347134405e-06,0.032777079044509494,True
5,700.0,350.0,lane_b,fuel_mileage_lb_per_nmi,1.6178817972534565,truth,1.617883719381066,0.0,-1.9221276095215956e-06,-1.188050529525645e-06,0.03235767438762132,True
5,700.0,400.0,lane_b,fuel_mileage_lb_per_nmi,1.5977145760069795,truth,1.597716477127262,0.0,-1.9011202825325313e-06,-1.1898984017181807e-06,0.03195432954254524,True
5,700.0,500.0,lane_b,fuel_mileage_lb_per_nmi,1.5703031395386522,truth,1.5703050063639616,0.0,-1.8668253094489273e-06,-1.188829750833921e-06,0.031406100127279235,True
5,700.0,550.0,lane_b,fuel_mileage_lb_per_nmi,1.466888880595022,truth,1.466890604991599,0.0,-1.7243965770852299e-06,-1.1755454505042014e-06,0.02933781209983198,True
5,700.0,600.0,lane_b,fuel_mileage_lb_per_nmi,1.3671537991595906,truth,1.36715542293122,0.0,-1.6237716293776572e-06,-1.1877008291392685e-06,0.0273431084586244,True
5,700.0,650.0,lane_b,fuel_mileage_lb_per_nmi,1.2587123454196456,truth,1.2587138477166238,0.0,-1.5022969781508522e-06,-1.1935174788742506e-06,0.025174276954332477,True
5,700.0,700.0,lane_b,fuel_mileage_lb_per_nmi,1.1402988070611897,truth,1.1403001673859967,0.0,-1.3603248070204188e-06,-1.1929532643486342e-06,0.022806003347719934,True
5,700.0,750.0,lane_b,fuel_mileage_lb_per_nmi,1.0112477287984531,truth,1.0112488953047623,0.0,-1.166506309102644e-06,-1.1535303667759176e-06,0.020224977906095246,True
5,700.0,800.0,lane_b,fuel_mileage_lb_per_nmi,0.8749442068333081,truth,0.8749452611332607,0.0,-1.0542999525631203e-06,-1.204989614090318e-06,0.02,True
5,750.0,250.0,lane_b,fuel_mileage_lb_per_nmi,1.689990169131996,truth,1.6899921752751832,0.0,-2.0061431871276625e-06,-1.1870724707947243e-06,0.03379984350550366,True
5,750.0,300.0,lane_b,fuel_mileage_lb_per_nmi,1.671827146640687,truth,1.671829136516539,0.0,-1.989875851871048e-06,-1.1902387680700423e-06,0.03343658273033078,True
5,750.0,350.0,lane_b,fuel_mileage_lb_per_nmi,1.6538770620068437,truth,1.6538790248451847,0.0,-1.9628383409742156e-06,-1.18680889683449e-06,0.033077580496903694,True
5,750.0,400.0,lane_b,fuel_mileage_lb_per_nmi,1.631788902168627,truth,1.6317908632172315,0.0,-1.961048604615101e-06,-1.201776924249169e-06,0.032635817264344634,True
5,750.0,450.0,lane_b,fuel_mileage_lb_per_nmi,1.6158026006986037,truth,1.6158045226816542,0.0,-1.9219830504901836e-06,-1.1894898321613701e-06,0.03231609045363308,True
5,750.0,500.0,lane_b,fuel_mileage_lb_per_nmi,1.6034523295331928,truth,1.6034542120560715,0.0,-1.8825228786933934e-06,-1.174042180025508e-06,0.03206908424112143,True
5,750.0,700.0,lane_b,fuel_mileage_lb_per_nmi,1.2845358393647106,truth,1.2845373182669488,0.0,-1.478902238227775e-06,-1.1513112287177894e-06,0.025690746365338978,True
5,750.0,750.0,lane_b,fuel_mileage_lb_per_nmi,1.1749940351382502,truth,1.1749954754302079,0.0,-1.4402919576994577e-06,-1.2257851096593502e-06,0.023499909508604158,True
5,750.0,800.0,lane_b,fuel_mileage_lb_per_nmi,1.0548406374743495,truth,1.0548426637756052,0.0,-2.026301255675378e-06,-1.920951176190224e-06,0.021096853275512105,True
5,800.0,250.0,lane_b,fuel_mileage_lb_per_nmi,1.7236607469563925,truth,1.7236627985167323,0.0,-2.051560339833003e-06,-1.1902329977756884e-06,0.03447325597033465,True
5,800.0,300.0,lane_b,fuel_mileage_lb_per_nmi,1.7054575358006294,truth,1.7054595697332748,0.0,-2.0339326454177353e-06,-1.1926009162069036e-06,0.0341091913946655,True
5,800.0,350.0,lane_b,fuel_mileage_lb_per_nmi,1.6874719629710655,truth,1.687473970177575,0.0,-2.007206509446746e-06,-1.1894740570342104e-06,0.0337494794035515,True
5,800.0,400.0,lane_b,fuel_mileage_lb_per_nmi,1.6663184417485453,truth,1.6663204227398314,0.0,-1.980991286121281e-06,-1.1888417492141487e-06,0.033326408454796626,True
5,800.0,450.0,lane_b,fuel_mileage_lb_per_nmi,1.649601108672246,truth,1.649603014118053,0.0,-1.9054458071376956e-06,-1.1550935533155695e-06,0.03299206028236106,True
5,800.0,500.0,lane_b,fuel_mileage_lb_per_nmi,1.636940190877162,truth,1.6369421346208899,0.0,-1.943743727972347e-06,-1.1874236033532799e-06,0.0327388426924178,True
5,800.0,600.0,lane_b,fuel_mileage_lb_per_nmi,1.5703999454299975,truth,1.57040181632133,0.0,-1.8708913325227172e-06,-1.1913456244627153e-06,0.0314080363264266,True
5,800.0,650.0,lane_b,fuel_mileage_lb_per_nmi,1.4914032913823432,truth,1.4914051493270362,0.0,-1.8579446929845034e-06,-1.2457679214952826e-06,0.029828102986540723,True
5,800.0,700.0,lane_b,fuel_mileage_lb_per_nmi,1.405823970165836,truth,1.405825593245484,0.0,-1.6230796480165566e-06,-1.1545384120298455e-06,0.02811651186490968,True
5,800.0,750.0,lane_b,fuel_mileage_lb_per_nmi,1.3127771916173574,truth,1.3127785539745787,0.0,-1.3623572212573265e-06,-1.037766207508984e-06,0.026255571079491575,True
5,800.0,800.0,lane_b,fuel_mileage_lb_per_nmi,1.2111998477932793,truth,1.211201267455242,0.0,-1.419661962653862e-06,-1.1721106977014647e-06,0.02422402534910484,True
5,300.0,250.0,lane_b,W_battery_kg,1524.8086571362735,truth,1524.8086569459508,0.0,1.903226802824065e-07,1.2481741851046744e-10,30.496173138919016,True
5,300.0,300.0,lane_b,W_battery_kg,1594.884545652145,truth,1594.884545732973,0.0,-8.082793101493735e-08,-5.067948725892923e-11,31.89769091465946,True
5,300.0,350.0,lane_b,W_battery_kg,1670.1361772617315,truth,1670.1361776564625,0.0,-3.947309323848458e-07,-2.3634655524840665e-10,33.40272355312925,True
5,300.0,400.0,lane_b,W_battery_kg,1756.4351445084064,truth,1756.4351444789486,0.0,2.9457851269398816e-08,1.677138570245221e-11,35.128702889578975,True
