design_range_nm,spec_energy_whkg,objective,converged,feasible,start_name,starts_tried,objective_value,mixed_objective_kg,doc_per_nmi,trip_doc_usd,MTOW_kg,MTOW_lb,fuel_burn_kg,fuel_burn_lb,fuel_mileage_lb_per_nmi,W_battery_kg,W_battery_lb,S_ref_m2,S_ref_ft2,cruise_hybridization,climb_hybridization,descent_hybridization,electric_percent,electric_energy_frac,battery_energy_frac,engine_rating_hp,motor_rating_hp,generator_rating_hp,W_fuel_max_kg,OEW_kg,MTOW_margin_lb,rotate_range_ft,Vstall_kn,SOC_final,engineoutclimb_gamma,max_constraint_violation,n_iter,wall_time_s,error,src_objective,src_start_name,src_converged,assumed
400.0,350.0,cost,True,False,rescore,rescore,0.7309459918158094,268.3906551389949,0.7309459918158094,292.3783967263238,5695.5789522651585,12556.60220241171,211.43486561634327,466.1340877750334,1.1653352194375834,1472.5415244235314,3246.3983562839744,34.01028648652303,366.0836769875671,0.5235786532520555,0.6527560091088762,0.015919296855324446,52.35786532520555,0.4722381547308523,0.16817138599134765,491.5405193469415,665.1286771940149,476.7947115476365,500.0,3576.4901135336877,-40.74125256649222,4071.315177034609,81.64146868250403,0.009338667247529858,0.03267201821404499,1.0,nan,4.403140306472778,,0.7247906051544095,,True,W_fuel_max=500kg
400.0,400.0,cost,True,False,rescore,rescore,0.6615807977226353,231.76565243902354,0.6615807977226353,264.63231908905414,5695.987257854982,12557.502362151643,174.80577986047373,385.38077670179126,0.9634519417544781,1537.8058254954133,3390.281510823011,34.01272462144099,366.10992085340786,0.6169205830110923,0.7206281443375807,0.14499948971852586,61.692058301109235,0.5642337213204817,0.22589946998591956,395.4918197960361,665.174767585675,383.62798187358874,500.0,3547.5318928600213,-39.128987908078216,4071.3468470639946,81.64146868253826,0.009446134413623741,0.03267187216483474,1.0,nan,4.467417001724243,,0.654709641972482,,True,W_fuel_max=500kg
400.0,450.0,cost,True,False,rescore,rescore,0.5879204070110431,192.32703953041013,0.5879204070110431,235.16816280441725,5696.127104277254,12557.810670737763,135.36576848763758,298.4304354251874,0.7460760885629685,1605.3738203076643,3539.243440695765,34.013559693164005,366.118909490626,0.7033422435601732,0.783537827913246,0.3408280754569686,70.33422435601732,0.6629566860766083,0.30674427247732394,306.4412540719052,665.193023522001,297.24895066745586,500.0,3520.0016605923192,-40.138495077346306,4071.2948533969725,81.64146868252904,0.009694676195065963,0.03267220800957515,1.0,nan,4.390247821807861,,0.5801856194390174,,True,W_fuel_max=500kg
400.0,500.0,cost,True,False,rescore,rescore,0.5071034294498856,149.02670671410505,0.5071034294498856,202.84137177995424,5696.274520380386,12558.135667613544,92.06396151030118,202.96629219813448,0.5074157304953362,1680.4712662282475,3704.804968811685,34.01443996608393,366.12838466947824,0.7980425974945561,0.8525510483987957,0.5546814806939392,79.80425974945561,0.7710765374418633,0.4306952571862088,208.7458426890213,665.212456024332,202.48444638167012,500.0,3488.788175295265,-41.096927299345225,4071.23525754548,81.64146868252595,0.009898301468688142,0.03267259144965352,1.0,nan,4.559226036071777,,0.49842388990593284,,True,W_fuel_max=500kg
400.0,550.0,cost,True,False,rescore,rescore,0.37928728140428364,62.95640294260848,0.37928728140428364,151.71491256171345,5607.988945609631,12363.499292295322,6.8765134865121675,15.160117191477514,0.03790029297869379,1918.240419062314,4228.99622191589,33.48725603699645,360.4538240836516,0.999,0.9434169922771231,1.0,99.9,0.982693814954988,0.9271012335122965,256.93134768429366,966.8264809705248,251.0439678885499,500.0,3611.374393194783,-842.3747298350245,1930.8367616388252,81.64146868250539,0.00990810384493468,0.08214037730212513,1.0,nan,4.5177977085113525,,0.3688765864690852,,True,W_fuel_max=500kg
400.0,600.0,cost,True,False,rescore,rescore,0.32680183408596536,55.91629409115792,0.32680183408596536,130.72073363438614,5559.249648111993,12256.04753446139,0.32379761003799534,0.7138515359745393,0.0017846288399363482,1773.7306178814194,3910.406645160669,33.196216708959874,357.3211028289265,0.999,0.9989999999999998,1.0,99.9,0.999177951918379,0.9963415603948939,1.5802119978887164,668.8565125383931,3.223017740912119,500.0,3367.9986445526038,-80.23896418731192,3638.8925493625457,81.6414686825054,0.010278426353151043,0.03578240236519545,1.0,nan,4.609683036804199,,0.316390900473831,,True,W_fuel_max=500kg
400.0,650.0,cost,True,False,rescore,rescore,0.29734689806511383,52.20471912542157,0.29734689806511383,118.93875922604552,5190.201057118127,11442.434662212898,0.3027085542402972,0.6673581264905315,0.0016683953162263288,1531.9469394352345,3377.364878076193,30.99249898116737,333.6004826232529,0.999,0.9989999999999997,1.0,99.9,0.9991783870671251,0.9963434213931673,1.9334523942598312,621.4231759549216,3.1917650512844653,500.0,3236.444394720413,-70.73610076765772,3707.642225106204,81.64146868250539,0.010609554089923923,0.03516168876374525,1.0,nan,4.617473363876343,,0.2874262885101268,,True,W_fuel_max=500kg
400.0,700.0,cost,True,False,rescore,rescore,0.27503598352560077,49.395354760539135,0.27503598352560077,110.0143934102403,4910.8528945746275,10826.577383711234,0.2868258147928652,0.6323426798085676,0.0015808566995214191,1348.8108546057917,2973.6189225933194,29.324413766790784,315.6453628082653,0.9989999999999988,0.999,1.0,99.89999999999988,0.9991786819672355,0.9963446651576976,1.8592741901844352,585.6498637178431,3.571783730579215,500.0,3136.82169725851,-63.18195587035052,3766.2189438092087,81.64146868250542,0.010951628711382999,0.034660534439821186,1.0,nan,4.510482549667358,,0.2654843650257126,,True,W_fuel_max=500kg
400.0,750.0,cost,True,False,rescore,rescore,0.25760016295770244,47.19220053373489,0.25760016295770244,103.04006518308097,4691.777863164984,10343.59961359399,0.27442190208504347,0.6049967332540714,0.0015124918331351786,1205.120302361245,2656.835480576057,28.016240419931577,301.56430209314544,0.9989999999999986,0.998999999999999,1.0,99.89999999999985,0.9991788847699413,0.9963454155092826,2.381597409851485,557.8174756100943,3.117084628151903,500.0,3059.2767336209768,-58.391556981706344,3811.215067132007,81.64146868250538,0.011298988076560434,0.03427335913168176,1.0,nan,4.3407206535339355,,0.24833307784614436,,True,W_fuel_max=500kg
400.0,800.0,cost,True,False,rescore,rescore,0.24607550685772786,46.765562077528976,0.24607550685772786,98.43020274309114,4517.4487393885165,9959.269683677816,1.591074683643811,3.507719240534424,0.008769298101336061,1086.9011233142103,2396.2068041183393,27.0755839021032,291.4391596023467,0.9941795891393175,0.9957233364049305,0.9966033025388955,99.41795891393174,0.9950695761121612,0.9783648286801173,4.832475207577504,527.5344928569696,4.688594115656701,500.0,2998.00181189114,-49.90745435263352,4073.646272931137,81.49007484968976,0.011635839166696221,0.032442091837816496,1.0,nan,4.339632749557495,,0.23704169947340353,,True,W_fuel_max=500kg
450.0,250.0,cost,True,False,rescore,rescore,0.6918069306397108,322.43777754072846,0.6918069306397108,311.3131187878698,4000.0,8818.4904872,282.43777754072846,622.668713617206,1.38370825248268,410.3295491696055,904.6218064923078,23.885393756500108,257.1002386628049,0.000999999999999999,0.05554217112422632,0.6264349630484558,0.0999999999999999,0.11386076237186842,0.02907582857677252,947.8977220482458,577.2558530352812,922.2120224622582,500.0,3164.4795082927394,-685.283143107266,2339.1629639228613,81.64146868250536,0.01516669946597271,0.05660068294941118,1.0,nan,4.579343557357788,,0.6896821818821508,,True,W_fuel_max=500kg
450.0,300.0,cost,True,False,rescore,rescore,0.685812402045287,337.83447583839995,0.685812402045287,308.61558092037916,4026.8726198471913,8877.73447282215,297.5657496399281,656.0201831290607,1.4578226291756904,230.5711279910283,508.3223247029642,24.045859533069574,258.82747790674637,0.0010000000000000185,0.26725350022837796,0.013876047055646903,0.10000000000000185,0.07315106080238519,0.018685646331532822,740.2297121235961,471.10137068518617,718.0237241883459,500.0,3063.781194502126,-41.08936463347209,4077.3747981979527,81.64146868252278,0.021585926835290314,0.03238979609484068,1.0,nan,4.631495475769043,,0.6839010708174104,,True,W_fuel_max=500kg
450.0,350.0,cost,True,False,rescore,rescore,0.7624195316994229,331.2034042782761,0.7624195316994229,343.0887892647403,5695.633378660801,12556.722192074767,274.24707049166807,604.6112955683107,1.343580656818468,1374.155074195032,3029.493362431625,34.01061059507156,366.0871656629488,0.410896429742214,0.5709238972211388,0.016452819917622784,41.089642974221405,0.3914362132797197,0.12700980682612778,607.3834368485956,665.1311533315268,589.1622102294237,500.0,3610.971747481642,-38.21246708259514,4071.4128788640946,81.64146975122246,0.009094926173831678,0.03267142503325737,1.0,nan,4.467785596847534,,0.7575636283085738,,True,W_fuel_max=500kg
450.0,400.0,cost,True,False,rescore,rescore,0.6788898930866618,265.0231516685053,0.6788898930866618,305.5004518889978,5591.4717414929355,12327.085090450768,209.10843425357592,461.00518456461145,1.0244559656991366,1587.739005362718,3500.3653287368797,33.38862605597552,359.39217980354056,0.40092224130406623,0.5255658300509244,1.0,40.09222413040662,0.527834849104083,0.20092995583152456,659.646696617777,958.9517201529015,642.5023505669062,500.0,3725.297761824387,-847.1611415062953,1939.4475172931889,81.64146868250538,0.011086653141401392,0.08134287440948453,1.0,nan,4.464116334915161,,0.6721354527111818,,True,W_fuel_max=500kg
450.0,450.0,cost,True,False,rescore,rescore,0.6408805858160864,259.20449288149564,0.6408805858160864,288.3962636172389,5696.106851179647,12557.766020300614,202.2434243696992,445.8704284757363,0.990823174390525,1504.94941411876,3317.8455230308746,34.01343875487962,366.11760772176694,0.6012570260781182,0.7092331669736391,0.10851195752436801,60.12570260781182,0.5524693664441912,0.2174634280222272,411.6314831630075,665.1892509056003,399.28304073575856,500.0,3552.5051775544903,-37.88320968296421,4071.331101719221,81.64146868250697,0.008740105827739087,0.032671983028033945,1.0,nan,3.98982310295105,,0.6350576088596795,,True,W_fuel_max=500kg
450.0,500.0,cost,True,False,rescore,rescore,0.5757427860280468,219.67019389305332,0.5757427860280468,259.0842537126211,5696.226609218135,12558.030041581409,162.70792780087197,358.7095783760035,0.7971323963911189,1569.7195186280867,3460.6391606484863,34.01415387185772,366.12530517685667,0.6792579448008004,0.7659991740770435,0.2859090967186164,67.92579448008004,0.640384572242149,0.28582931825969393,331.276008645766,665.2053365439915,321.3382465171145,500.0,3527.799890373702,-38.786140923237326,4071.2750760878916,81.6414686825047,0.008968720880012007,0.03267234125416733,1.0,nan,3.9473516941070557,,0.5691984585696155,,True,W_fuel_max=500kg
450.0,550.0,cost,True,False,rescore,rescore,0.5044746628819861,176.39260222478367,0.5044746628819861,227.01359829689372,5696.348794632394,12558.299414309738,119.42911427845974,263.29612703982974,0.585102504532955,1641.270124529617,3618.381245022497,34.01488348354168,366.13315865166174,0.7644832858744665,0.8280853062501019,0.4790272940535845,76.44832858744664,0.7363862169289437,0.3853733850664283,243.38547105633435,665.2227161396881,236.0856189549284,500.0,3500.057140040797,-39.68310625789445,4071.193295754011,81.6414686825032,0.009159458682494986,0.03267285794129809,1.0,nan,4.203352451324463,,0.49714270343615286,,True,W_fuel_max=500kg
450.0,600.0,cost,True,False,rescore,rescore,0.38539104746195624,86.6058702791361,0.38539104746195624,173.42597135788031,5605.376025043374,12357.738788505987,30.55211002870236,67.35587291299987,0.14967971758444415,1872.962255673777,4129.174958635964,33.47165337785158,360.2858784583538,0.9814344840542927,0.781058556493372,1.0,98.14344840542927,0.9316543305995603,0.7531998044867447,305.14998361569974,977.5785318712336,297.5479468925256,500.0,3630.5140766074105,-842.7055050915333,1911.118423816019,81.64146868250539,0.008959078318881958,0.08390936317750713,1.0,nan,3.90441632270813,,0.3767261818488132,,True,W_fuel_max=500kg
