design_range_nm,spec_energy_whkg,objective,converged,feasible,start_name,starts_tried,objective_value,mixed_objective_kg,doc_per_nmi,trip_doc_usd,MTOW_kg,MTOW_lb,fuel_burn_kg,fuel_burn_lb,fuel_mileage_lb_per_nmi,W_battery_kg,W_battery_lb,S_ref_m2,S_ref_ft2,cruise_hybridization,climb_hybridization,descent_hybridization,electric_percent,electric_energy_frac,battery_energy_frac,engine_rating_hp,motor_rating_hp,generator_rating_hp,W_fuel_max_kg,OEW_kg,MTOW_margin_lb,rotate_range_ft,Vstall_kn,SOC_final,engineoutclimb_gamma,max_constraint_violation,n_iter,wall_time_s,error,src_objective,src_start_name,src_converged,assumed
400.0,550.0,fuel,True,True,rescore,rescore,98.70324485923888,98.70324485923888,0.4113129158404668,164.52516633618671,5700.0,12566.34894426,41.70324485923888,91.93991701914258,0.22984979254785645,1760.3278044503031,3880.858499474665,34.036686103002985,366.3678400943929,0.9100304466989896,0.9333533727895568,0.794919047101444,91.00304466989896,0.8965115579961898,0.6602869257805023,92.7430489964038,652.4727598710791,89.96075752654805,500.0,3444.3765797828687,2.000892891373951e-06,4452.099734711914,81.64146868251696,-2.5257365365849438e-09,0.030616896768285426,2.5257365365849438e-09,nan,4.719506740570068,,98.703244858846,high,True,W_fuel_max=500kg
400.0,600.0,fuel,True,True,rescore,rescore,56.01590217042284,56.01590217042284,0.32442906127814697,129.77162451125878,5569.167115018708,12277.911806354885,0.3242310202357633,0.7148070419010573,0.001787017604752643,1758.7973907747846,3877.4845148649047,33.25543735949331,357.9585486060877,0.999,0.999,1.0,99.9,0.9991780005308728,0.9963435254278922,1.3605132561541688,637.632964022405,1.3196978585018404,500.0,3356.453122312868,2.0080128706467804e-06,4452.099731075188,81.64146868250546,1.1283418643870391e-11,0.030606074236587944,7.015432678732723e-11,nan,4.650564193725586,,56.0159021704214,high,True,W_fuel_max=500kg
400.0,650.0,fuel,True,True,rescore,rescore,52.28653934579362,52.28653934579362,0.2950880895959563,118.03523583838252,5198.348193737651,11460.396023907195,0.30305740841711293,0.6681272183004489,0.0016703180457511221,1518.1990147049623,3347.055892213031,31.04114837270375,334.1241403155779,0.999,0.999,1.0,99.9,0.9991784337784777,0.9963452418005638,1.2697258267507077,595.5542526884881,1.2316340534867962,500.0,3226.253751424009,4.415037437865976e-07,4452.099703446289,81.64146868250533,3.732755771146401e-11,0.030574494353149247,8.974315210361092e-09,nan,4.6296422481536865,,52.28653934578603,low,True,W_fuel_max=500kg
400.0,700.0,fuel,True,True,rescore,rescore,49.464239707867776,49.464239707867776,0.27288774955555717,109.15509982222287,4917.712554449421,10841.700345049057,0.2871141633735678,0.6329783796125487,0.0015824459490313717,1335.9736871031548,2945.31781271717,29.365375186077024,316.08626785600364,0.999,0.999,1.0,99.9,0.9991787266883209,0.9963462827793469,1.20321789420238,563.6225708714679,1.1671160548079091,500.0,3127.8593829583256,4.95085259899497e-07,4452.0996136565755,81.64146868250548,3.2150532236485674e-10,0.030538373675791278,4.8374844111809145e-06,nan,4.458353281021118,,49.46423970784443,high,True,W_fuel_max=500kg
400.0,750.0,fuel,True,True,rescore,rescore,47.25157772987911,47.25157772987911,0.2554870466855468,102.19481867421871,4697.691173178413,10356.636230619311,0.274665998094983,0.6055348728394752,0.001513837182098688,1193.0484210191014,2630.2215378814817,28.05155085445027,301.94438044707977,0.999,0.999,1.0,99.9,0.9991789278584343,0.9963468955224722,1.151002420249889,538.5260281426041,1.1164723476440466,500.0,3050.7757161612662,-1.0913936421275139e-10,4452.099476479537,81.64146868250546,3.190055164470351e-10,0.030500275315410417,1.0913936421275139e-10,nan,4.435019254684448,,47.25157772982722,low,True,W_fuel_max=500kg
400.0,800.0,fuel,True,True,rescore,rescore,45.47005156916603,45.47005156916603,0.24148049804533578,96.59219921813431,4520.537517151378,9966.079273007534,0.2646763976522529,0.5835115737206892,0.001458778934301723,1077.9246615425052,2376.4170934327153,26.993704647047924,290.5578186359448,0.999,0.999,1.0,99.9,0.9991790676622506,0.9963473040332836,1.108906090579401,518.3231871491666,1.0756389078758963,500.0,2988.7558092113195,-2.1827872842550278e-10,4452.099177593703,81.64146868250549,6.945394814827921e-10,0.030471293346487148,2.1827872842550278e-10,nan,4.391152620315552,,45.47005156905932,low,True,W_fuel_max=500kg
450.0,250.0,fuel,True,True,rescore,rescore,345.4104496276659,345.4104496276659,0.7001764551425428,315.07940481414425,4000.000000188544,8818.490487615669,305.4104496257805,673.314786179105,1.496255080398011,162.62712784543754,358.5314449664123,23.885393756979028,257.1002386679599,0.0010000000407283957,0.1498837367409406,0.0100000000080206,0.10000000407283957,0.04161975037766746,0.01102223537947646,837.2648114707201,459.1112837242579,812.1468671262048,500.0,3078.370052634588,1.8240734789287671e-07,4452.099738319528,81.64146868361101,-6.048427869664863e-10,0.030427799451111636,6.048427869664863e-10,nan,5.113185882568359,,345.4104496276658,low,True,W_fuel_max=500kg
450.0,300.0,fuel,True,True,rescore,rescore,338.88364324518767,338.88364324518767,0.6859939539837187,308.6972792926734,4030.469561254387,8885.664371217743,298.5789476326438,658.2539023441641,1.462786449653698,219.07838444912272,482.9851623039333,24.06733812359205,259.0586715310075,0.0010000000000000128,0.2598282923235561,0.01,0.10000000000000128,0.07059545591043415,0.018095267138441905,734.3669436535748,462.5727019978392,712.3359353440223,500.0,3059.2198592265927,-1.1898896445927676e-07,4452.09973750908,81.64146868241252,2.2891973698591084e-09,0.030428662472705054,1.1898896445927676e-07,nan,5.021651744842529,,338.8836432451875,low,True,W_fuel_max=500kg
450.0,350.0,fuel,True,True,rescore,rescore,330.74166423272993,330.74166423272993,0.7601905015407018,342.0857256933158,5699.999999999988,12566.348944259975,273.74166423273005,603.4970654966565,1.3411045899925702,1368.3509556764316,3016.69747144591,34.03668610300438,366.3678400944079,0.41652437668588205,0.5681268910156337,0.010000000943061,41.652437668588206,0.3929376307830142,0.12775994479933245,599.6167097220304,652.4727598696232,581.6282084303845,500.0,3604.3150089535393,2.5072877178899944e-06,4452.099734760991,81.6414686825152,-6.435814964289577e-09,0.03061689676805947,6.435814964289577e-09,nan,4.401621103286743,,330.7416642323608,low,True,W_fuel_max=500kg
450.0,400.0,fuel,True,True,rescore,rescore,295.7237507710702,295.7237507710702,0.7005204670837308,315.23421018767885,5700.0,12566.34894426,238.72375077107017,526.2957813108465,1.1695461806907699,1434.2913475505882,3162.0711510620326,34.03668610301876,366.36784009456267,0.5179442518871623,0.6429714896363872,0.0100000000875287,51.79442518871623,0.47135534448809013,0.16750167498855056,495.701759453724,652.4727598710855,480.8307066700864,500.0,3573.392531561992,2.565066097304225e-07,4452.0997347095845,81.64146868249804,-5.424430262607194e-10,0.030616896768297843,5.424430262607194e-10,nan,4.4199059009552,,295.72375077076447,low,True,W_fuel_max=500kg
